customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,Age
3143,1,0,7.0,1,0,5.0,21.0
3144,0,94,7.0,1,1,8.0,39.0
3145,0,17,2.0,3,1,7.0,39.0
3146,1,79,3.0,1,0,15.0,39.0
3147,1,21,5.0,2,1,17.0,41.0
3148,0,11,,3,1,10.0,43.0
3149,1,31,,2,1,5.0,37.0
3150,1,66,2.0,1,0,5.0,26.0
3151,2,20,4.0,2,1,11.0,40.0
3152,1,6,2.0,3,1,3.0,18.0
3153,1,87,2.0,3,0,15.0,44.0
3154,1,63,8.0,1,1,19.0,60.0
3155,1,88,4.0,2,1,21.0,41.0
3156,0,23,2.0,1,0,4.0,41.0
3157,0,46,5.0,1,1,1.0,20.0
3158,0,27,8.0,1,1,12.0,47.0
3159,0,16,2.0,2,0,12.0,50.0
3160,0,87,4.0,1,0,21.0,39.0
3161,1,71,2.0,1,1,4.0,40.0
3162,1,76,6.0,1,1,15.0,39.0
3163,0,38,6.0,2,0,19.0,49.0
3164,1,53,7.0,1,1,14.0,31.0
3165,1,56,7.0,2,1,10.0,42.0
3166,0,96,1.0,1,0,20.0,62.0
3167,0,36,3.0,1,0,5.0,22.0
3168,0,89,1.0,2,0,22.0,41.0
3169,0,96,4.0,1,1,19.0,53.0
3170,1,67,9.0,1,0,11.0,49.0
3171,0,36,2.0,2,1,10.0,50.0
3172,1,69,5.0,2,0,5.0,56.0
3173,0,55,1.0,1,1,1.0,16.0
3174,1,67,2.0,2,0,9.0,41.0
3175,0,82,1.0,1,0,16.0,33.0
3176,0,60,,2,0,16.0,40.0
3177,0,93,,2,0,6.0,39.0
3178,0,21,5.0,1,1,9.0,46.0
3179,0,87,9.0,2,1,17.0,38.0
3180,0,96,4.0,1,1,19.0,43.0
3181,0,39,2.0,3,0,6.0,41.0
3182,1,50,2.0,2,0,15.0,50.0
3183,0,64,1.0,1,0,14.0,43.0
3184,1,2,7.0,2,1,7.0,41.0
3185,0,25,2.0,1,0,10.0,61.0
3186,1,22,,1,1,2.0,20.0
3187,0,75,2.0,1,1,14.0,43.0
3188,0,94,2.0,1,0,1.0,18.0
3189,0,40,2.0,1,0,11.0,54.0
3190,1,18,,2,0,15.0,32.0
3191,1,29,2.0,2,1,12.0,58.0
3192,1,37,2.0,3,1,16.0,49.0
3193,1,6,3.0,3,0,7.0,39.0
3194,0,38,7.0,1,0,11.0,39.0
3195,1,4,7.0,1,0,18.0,36.0
3196,1,11,1.0,1,0,8.0,40.0
3197,0,83,1.0,3,0,14.0,41.0
3198,0,66,7.0,1,1,1.0,20.0
3199,1,98,,1,1,15.0,48.0
3200,1,51,7.0,1,0,1.0,22.0
3201,0,61,2.0,1,1,1.0,17.0
3202,0,74,2.0,1,1,2.0,23.0
3203,0,25,,2,1,7.0,32.0
3204,1,51,1.0,1,1,4.0,23.0
3205,0,35,,1,0,20.0,58.0
3206,1,32,2.0,1,0,1.0,22.0
3207,1,46,,1,0,21.0,30.0
3208,1,53,,3,0,15.0,50.0
3209,1,10,7.0,2,0,15.0,53.0
3210,1,80,7.0,1,0,1.0,29.0
3211,1,52,1.0,3,1,7.0,24.0
3212,1,62,2.0,2,0,13.0,36.0
3213,1,27,8.0,2,1,16.0,46.0
3214,1,2,2.0,1,1,9.0,24.0
3215,0,14,,1,1,7.0,41.0
3216,0,59,7.0,1,1,1.0,19.0
3217,1,95,7.0,1,0,8.0,49.0
3218,1,38,6.0,1,1,22.0,41.0
3219,1,94,2.0,1,0,3.0,19.0
3220,0,53,7.0,2,0,11.0,45.0
3221,1,59,3.0,3,1,11.0,58.0
3222,2,40,4.0,2,0,11.0,40.0
3223,2,44,4.0,1,1,11.0,40.0
3224,1,67,7.0,2,0,3.0,21.0
3225,0,19,1.0,1,1,4.0,37.0
3226,1,43,9.0,2,0,11.0,44.0
3227,0,37,7.0,2,0,2.0,22.0
3228,1,36,1.0,1,0,13.0,53.0
3229,0,69,5.0,3,1,6.0,53.0
3230,1,31,2.0,1,0,12.0,47.0
3231,0,84,,2,1,16.0,41.0
3232,1,7,2.0,1,1,9.0,24.0
3233,0,7,2.0,1,1,17.0,58.0
3234,0,35,7.0,1,1,19.0,30.0
3235,0,88,3.0,2,1,12.0,52.0
3236,0,37,7.0,1,1,5.0,24.0
3237,1,94,7.0,1,0,13.0,53.0
3238,0,23,5.0,1,0,14.0,40.0
3239,1,15,1.0,3,0,5.0,46.0
3240,0,90,,1,1,6.0,41.0
3241,0,34,7.0,1,1,16.0,38.0
3242,1,4,7.0,2,1,14.0,59.0
3243,0,24,1.0,1,0,7.0,44.0
3244,1,24,2.0,1,0,13.0,58.0
3245,0,86,4.0,3,0,7.0,58.0
3246,1,73,2.0,1,1,4.0,49.0
3247,1,0,7.0,1,1,5.0,32.0
3248,0,32,,2,0,5.0,60.0
3249,1,46,7.0,1,1,14.0,36.0
3250,0,27,6.0,3,1,4.0,25.0
3251,1,95,2.0,3,1,8.0,41.0
3252,1,59,,3,1,14.0,30.0
3253,1,42,2.0,3,1,7.0,27.0
3254,1,8,2.0,1,0,1.0,16.0
3255,2,47,4.0,3,0,11.0,40.0
3256,1,76,2.0,2,0,6.0,31.0
3257,0,64,,1,1,10.0,37.0
3258,1,77,5.0,1,1,18.0,39.0
3259,0,74,,3,0,10.0,64.0
3260,1,6,8.0,3,0,11.0,38.0
3261,0,6,3.0,1,1,5.0,42.0
3262,0,65,9.0,1,0,12.0,58.0
3263,1,37,7.0,2,0,5.0,36.0
3264,0,88,2.0,1,1,17.0,39.0
3265,0,64,1.0,3,0,11.0,50.0
3266,0,68,,1,1,5.0,22.0
3267,0,20,3.0,3,1,9.0,30.0
3268,1,93,7.0,1,0,20.0,31.0
3269,0,96,,1,0,1.0,23.0
3270,0,47,2.0,1,1,5.0,60.0
3271,1,21,3.0,3,1,16.0,31.0
3272,0,75,,2,0,9.0,24.0
3273,1,72,9.0,1,0,11.0,39.0
3274,1,44,2.0,1,1,18.0,44.0
3275,1,24,7.0,1,0,6.0,42.0
3276,0,10,,3,0,3.0,38.0
3277,0,92,,2,0,10.0,55.0
3278,0,66,2.0,2,0,9.0,35.0
3279,0,55,2.0,1,0,14.0,58.0
3280,1,49,2.0,1,1,21.0,30.0
3281,1,67,,1,0,4.0,19.0
3282,1,8,1.0,3,0,13.0,58.0
3283,1,46,3.0,1,1,6.0,38.0
3284,1,98,5.0,2,0,2.0,26.0
3285,0,51,1.0,2,1,9.0,31.0
3286,0,23,9.0,1,0,20.0,56.0
3287,1,30,,2,1,4.0,31.0
3288,2,47,4.0,3,0,11.0,40.0
3289,0,43,3.0,1,0,12.0,39.0
3290,0,22,7.0,3,1,18.0,55.0
3291,1,33,7.0,1,0,13.0,61.0
3292,0,71,5.0,2,1,3.0,44.0
3293,1,98,,3,0,17.0,31.0
3294,1,90,7.0,2,0,6.0,31.0
3295,0,14,5.0,3,1,9.0,53.0
3296,1,78,2.0,2,1,17.0,43.0
3297,0,39,7.0,1,0,13.0,42.0
3298,2,1,4.0,2,1,11.0,40.0
3299,1,27,7.0,2,1,12.0,37.0
3300,0,47,5.0,1,0,14.0,56.0
3301,0,5,,1,1,6.0,30.0
3302,0,17,2.0,2,0,19.0,61.0
3303,0,51,8.0,2,1,11.0,50.0
3304,0,43,,1,0,12.0,36.0
3305,0,25,1.0,1,1,11.0,40.0
3306,0,50,2.0,1,0,7.0,26.0
3307,1,96,1.0,3,0,14.0,39.0
3308,1,5,2.0,1,1,14.0,38.0
3309,0,34,,3,1,3.0,43.0
3310,1,83,3.0,2,1,12.0,56.0
3311,1,57,7.0,1,1,8.0,38.0
3312,2,49,4.0,3,0,11.0,40.0
3313,1,10,3.0,3,1,5.0,22.0
3314,1,50,2.0,1,1,12.0,45.0
3315,1,77,3.0,1,1,5.0,23.0
3316,1,31,,1,0,18.0,57.0
3317,0,35,2.0,1,1,11.0,47.0
3318,0,37,7.0,3,1,19.0,55.0
3319,1,67,2.0,2,1,19.0,51.0
3320,1,16,7.0,3,0,6.0,23.0
3321,0,38,,3,1,14.0,37.0
3322,2,24,2.0,2,1,11.0,40.0
3323,0,99,1.0,3,0,8.0,44.0
3324,0,32,1.0,1,1,10.0,44.0
3325,0,80,7.0,3,0,1.0,21.0
3326,0,83,7.0,3,1,22.0,42.0
3327,0,84,7.0,1,0,15.0,44.0
3328,1,58,1.0,1,0,6.0,56.0
3329,1,97,,3,0,13.0,43.0
3330,1,70,1.0,1,1,18.0,62.0
3331,1,18,2.0,1,0,8.0,46.0
3332,1,43,1.0,1,0,3.0,19.0
3333,1,30,3.0,1,1,17.0,38.0
3334,1,63,1.0,1,1,12.0,52.0
3335,0,47,1.0,1,0,16.0,38.0
3336,0,47,7.0,1,1,8.0,38.0
3337,0,58,6.0,1,1,16.0,41.0
3338,1,48,7.0,1,1,10.0,53.0
3339,0,76,1.0,1,0,21.0,31.0
3340,0,61,,1,0,2.0,26.0
3341,1,19,5.0,2,1,6.0,37.0
3342,0,51,9.0,1,0,7.0,32.0
3343,2,3,4.0,1,1,11.0,40.0
3344,1,66,,2,1,1.0,22.0
3345,0,83,2.0,3,0,12.0,40.0
3346,1,61,2.0,3,0,3.0,26.0
3347,0,99,9.0,3,1,18.0,32.0
3348,1,93,1.0,3,1,6.0,61.0
3349,0,11,6.0,2,0,9.0,36.0
3350,0,53,7.0,2,0,6.0,42.0
3351,1,13,,2,0,15.0,35.0
3352,0,14,7.0,2,0,1.0,23.0
3353,1,91,,1,1,1.0,23.0
3354,0,18,7.0,1,1,11.0,39.0
3355,1,50,7.0,1,0,3.0,27.0
3356,0,47,2.0,1,1,6.0,58.0
3357,0,25,7.0,2,0,4.0,18.0
3358,0,30,7.0,2,1,11.0,44.0
3359,0,82,,1,0,3.0,26.0
3360,1,77,1.0,2,0,5.0,54.0
3361,1,68,3.0,1,1,9.0,49.0
3362,0,60,2.0,2,0,13.0,46.0
3363,0,25,7.0,3,1,3.0,17.0
3364,0,77,7.0,1,1,3.0,24.0
3365,2,29,4.0,1,0,11.0,40.0
3366,0,98,7.0,1,1,14.0,42.0
3367,1,75,9.0,1,1,1.0,17.0
3368,1,7,2.0,2,0,16.0,50.0
3369,1,90,,1,0,10.0,40.0
3370,0,8,,3,1,5.0,63.0
3371,1,56,5.0,1,0,17.0,40.0
3372,0,62,8.0,3,0,15.0,63.0
3373,1,19,1.0,1,0,5.0,26.0
3374,1,77,7.0,1,1,12.0,58.0
3375,0,37,2.0,3,1,6.0,24.0
3376,1,74,7.0,1,0,16.0,35.0
3377,0,12,7.0,1,1,7.0,29.0
3378,1,17,2.0,2,0,14.0,55.0
3379,1,51,1.0,1,1,2.0,18.0
3380,0,41,7.0,3,1,14.0,62.0
3381,0,26,,1,0,4.0,24.0
3382,0,90,,3,0,10.0,40.0
3383,0,47,2.0,2,1,10.0,35.0
3384,0,11,,1,0,6.0,21.0
3385,1,23,6.0,1,0,9.0,42.0
3386,0,24,4.0,3,1,2.0,18.0
3387,1,19,7.0,2,1,15.0,41.0
3388,0,81,5.0,1,0,7.0,31.0
3389,1,27,,2,0,19.0,45.0
3390,1,20,,3,0,7.0,48.0
3391,0,93,7.0,1,0,7.0,26.0
3392,0,41,2.0,1,0,10.0,41.0
3393,1,23,5.0,1,1,7.0,63.0
3394,0,39,1.0,1,0,22.0,43.0
3395,0,76,2.0,1,0,3.0,24.0
3396,0,18,7.0,1,1,9.0,57.0
3397,1,70,4.0,1,0,11.0,32.0
3398,0,69,,3,1,7.0,46.0
3399,0,95,2.0,1,0,2.0,21.0
3400,1,46,2.0,1,1,18.0,30.0
3401,1,92,8.0,1,1,4.0,24.0
3402,1,73,5.0,1,0,10.0,32.0
3403,1,27,2.0,1,1,2.0,23.0
3404,1,2,3.0,2,0,22.0,44.0
3405,1,89,2.0,1,1,3.0,21.0
3406,1,35,4.0,1,1,10.0,38.0
3407,0,53,2.0,3,1,19.0,56.0
3408,1,10,7.0,1,0,18.0,45.0
3409,1,75,6.0,1,0,16.0,40.0
3411,1,68,,1,1,20.0,37.0
3412,1,66,,1,1,7.0,44.0
3413,1,93,2.0,1,0,3.0,20.0
3414,1,46,,2,1,10.0,51.0
3415,0,43,3.0,3,1,11.0,54.0
3416,1,6,7.0,1,1,11.0,41.0
3417,1,91,1.0,1,0,7.0,44.0
3418,1,18,1.0,3,0,19.0,58.0
3419,1,13,,1,1,18.0,44.0
3420,0,96,2.0,1,1,19.0,37.0
3421,1,60,1.0,2,1,18.0,55.0
3422,1,38,7.0,1,0,5.0,39.0
3423,1,57,1.0,2,0,1.0,18.0
3424,1,39,7.0,2,1,11.0,40.0
3425,0,32,7.0,1,1,12.0,31.0
3426,0,40,9.0,1,0,17.0,58.0
3427,0,67,2.0,1,1,17.0,36.0
3428,1,77,7.0,1,1,16.0,43.0
3429,1,37,1.0,3,0,15.0,53.0
3430,0,77,1.0,2,1,9.0,53.0
3431,0,97,3.0,2,0,5.0,21.0
3432,1,99,6.0,1,1,2.0,29.0
3433,1,10,3.0,1,0,2.0,19.0
3434,1,20,1.0,1,0,16.0,44.0
3435,1,80,,2,0,1.0,15.0
3436,1,4,2.0,1,1,5.0,59.0
3437,0,79,5.0,3,0,12.0,54.0
3438,0,11,7.0,1,0,2.0,21.0
3439,1,45,,2,1,19.0,43.0
3440,1,18,7.0,1,0,5.0,59.0
3441,1,44,7.0,3,1,20.0,29.0
3442,1,17,5.0,1,1,14.0,55.0
3443,0,11,,1,1,5.0,22.0
3444,1,75,7.0,2,0,7.0,40.0
3445,0,62,2.0,2,1,11.0,51.0
3446,0,8,7.0,1,0,14.0,50.0
3447,1,43,2.0,3,0,17.0,40.0
3448,0,26,2.0,3,0,9.0,40.0
3449,1,52,6.0,3,1,3.0,43.0
3450,1,85,5.0,1,0,6.0,24.0
3451,0,88,,3,0,10.0,47.0
3452,1,22,5.0,1,0,13.0,53.0
3453,1,57,5.0,2,0,14.0,28.0
3454,0,15,,1,0,18.0,48.0
3455,0,29,,1,1,11.0,63.0
3456,1,11,,1,1,12.0,58.0
3457,1,13,7.0,1,0,16.0,61.0
3458,0,35,7.0,3,1,19.0,40.0
3459,1,62,9.0,1,1,2.0,17.0
3460,0,22,2.0,1,0,2.0,18.0
3461,0,28,7.0,2,1,17.0,55.0
3462,1,96,1.0,3,0,17.0,60.0
3463,0,7,2.0,2,0,2.0,33.0
3464,1,38,2.0,1,1,4.0,35.0
3465,1,71,7.0,3,1,7.0,39.0
3466,0,65,4.0,1,0,18.0,38.0
3467,0,31,4.0,1,0,21.0,37.0
3468,0,4,,1,0,7.0,31.0
3469,1,90,1.0,1,1,5.0,30.0
3470,1,56,1.0,2,1,6.0,50.0
3471,1,95,4.0,3,1,8.0,64.0
3472,0,10,5.0,2,1,18.0,40.0
3473,2,34,4.0,1,0,11.0,40.0
3474,0,93,7.0,1,0,14.0,38.0
3475,1,12,5.0,2,0,3.0,32.0
3476,0,39,7.0,2,0,7.0,28.0
3477,1,90,2.0,2,1,7.0,21.0
3478,0,54,1.0,1,0,17.0,31.0
3479,1,39,4.0,1,0,13.0,53.0
3480,0,30,,1,0,20.0,58.0
3481,0,37,7.0,3,0,4.0,20.0
3482,1,71,1.0,2,1,2.0,17.0
3483,0,19,1.0,3,1,15.0,61.0
3484,1,10,2.0,3,1,20.0,41.0
3485,1,11,2.0,3,1,9.0,36.0
3486,0,67,7.0,1,0,18.0,61.0
3487,1,4,1.0,3,0,18.0,40.0
3488,0,63,7.0,1,1,9.0,42.0
3489,1,90,6.0,1,1,9.0,48.0
3490,0,45,2.0,3,0,14.0,37.0
3491,1,69,2.0,2,0,10.0,41.0
3492,0,83,7.0,1,0,19.0,51.0
3493,0,30,1.0,3,0,18.0,53.0
3494,0,72,6.0,3,0,1.0,19.0
3495,1,57,2.0,3,0,8.0,30.0
3496,0,99,7.0,1,1,19.0,31.0
3497,1,73,7.0,2,1,18.0,31.0
3498,1,28,7.0,1,0,5.0,22.0
3499,0,29,7.0,1,1,7.0,38.0
3500,1,71,9.0,2,0,17.0,50.0
3501,1,63,8.0,1,1,18.0,47.0
3502,0,5,5.0,3,1,3.0,20.0
3503,1,53,2.0,2,1,10.0,38.0
3504,1,39,7.0,1,1,6.0,54.0
3505,1,41,5.0,1,0,14.0,43.0
3506,1,19,2.0,1,0,15.0,42.0
3507,0,70,2.0,1,0,5.0,62.0
3508,0,89,1.0,1,0,5.0,31.0
3509,1,85,1.0,1,1,15.0,39.0
3510,2,48,4.0,2,1,11.0,40.0
3511,0,23,1.0,2,0,10.0,51.0
3512,0,68,2.0,1,1,8.0,23.0
3513,2,80,4.0,2,1,11.0,40.0
3514,0,25,,1,0,8.0,55.0
3515,1,11,8.0,3,1,18.0,42.0
3516,0,93,3.0,1,1,15.0,40.0
3517,1,47,,1,1,6.0,60.0
3518,1,45,4.0,1,1,8.0,37.0
3519,0,16,7.0,1,1,11.0,39.0
3520,0,41,1.0,1,1,16.0,54.0
3521,1,27,,3,1,16.0,37.0
3522,1,73,2.0,3,1,11.0,28.0
3523,0,33,,2,0,19.0,42.0
3524,0,38,2.0,1,1,18.0,44.0
3525,0,55,,1,0,2.0,21.0
3526,0,84,8.0,3,1,13.0,39.0
3527,1,77,2.0,3,0,18.0,39.0
3528,0,69,7.0,1,1,7.0,53.0
3529,1,37,4.0,3,1,16.0,57.0
3530,0,19,,3,1,8.0,44.0
3531,1,4,5.0,2,1,11.0,48.0
3532,1,27,1.0,3,1,7.0,27.0
3533,0,62,2.0,2,1,8.0,36.0
3534,1,92,7.0,2,1,3.0,42.0
3535,1,8,7.0,3,0,6.0,23.0
3536,0,46,5.0,2,0,18.0,50.0
3537,0,1,2.0,1,0,4.0,20.0
3538,0,19,1.0,1,0,8.0,40.0
3539,1,94,4.0,1,1,16.0,32.0
3540,0,49,,1,1,7.0,63.0
3541,0,72,1.0,1,0,11.0,31.0
3542,1,23,2.0,1,0,10.0,42.0
3543,1,15,1.0,3,1,21.0,31.0
3544,1,25,,2,0,1.0,19.0
3545,1,66,,3,0,4.0,43.0
3546,1,91,7.0,2,1,9.0,34.0
3547,0,19,2.0,2,0,8.0,42.0
3548,0,65,,2,0,12.0,59.0
3549,1,0,5.0,1,0,7.0,51.0
3550,1,50,5.0,1,1,16.0,29.0
3551,0,37,1.0,1,1,8.0,55.0
3552,0,33,5.0,2,1,9.0,25.0
3553,0,97,1.0,1,0,10.0,43.0
3554,0,34,4.0,1,1,16.0,39.0
3555,1,96,7.0,1,0,21.0,41.0
3556,1,38,7.0,3,0,3.0,20.0
3557,1,79,1.0,2,0,18.0,39.0
3558,0,16,,3,1,7.0,63.0
3559,1,80,9.0,3,1,17.0,32.0
3560,0,98,5.0,1,1,7.0,37.0
3561,1,15,2.0,1,1,5.0,49.0
3562,1,76,,2,0,10.0,44.0
3563,1,70,2.0,2,0,10.0,27.0
3564,0,43,,3,1,18.0,45.0
3565,2,14,4.0,3,1,11.0,40.0
3566,0,96,1.0,2,1,10.0,41.0
3567,1,17,2.0,2,1,14.0,37.0
3568,1,13,5.0,2,0,5.0,62.0
3569,1,24,,2,0,12.0,44.0
3570,0,13,9.0,1,0,7.0,55.0
3571,1,9,3.0,1,1,3.0,41.0
3572,0,54,5.0,2,1,2.0,31.0
3573,1,68,7.0,1,1,3.0,21.0
3574,1,33,1.0,1,0,6.0,26.0
3575,1,82,4.0,2,1,13.0,44.0
3576,1,10,,1,0,11.0,48.0
3577,0,29,5.0,3,0,10.0,53.0
3578,1,57,3.0,1,0,12.0,61.0
3579,1,32,1.0,3,0,20.0,30.0
3580,1,61,1.0,1,0,10.0,45.0
3581,1,38,,1,1,6.0,60.0
3582,1,66,3.0,1,0,17.0,56.0
3583,1,71,5.0,2,0,5.0,52.0
3584,0,95,1.0,1,0,10.0,55.0
3585,1,41,2.0,3,1,20.0,55.0
3586,1,79,1.0,2,0,10.0,38.0
3587,1,85,,2,0,2.0,20.0
3588,1,15,1.0,2,1,18.0,56.0
3589,1,73,1.0,3,0,17.0,55.0
3590,1,32,7.0,1,1,19.0,39.0
3591,0,15,2.0,1,0,10.0,39.0
3592,0,72,,1,0,12.0,63.0
3593,1,71,5.0,1,0,5.0,21.0
3594,0,45,7.0,1,0,18.0,31.0
3595,1,81,5.0,1,0,6.0,42.0
3596,1,57,5.0,1,0,20.0,40.0
3597,0,71,3.0,2,1,16.0,63.0
3598,0,72,7.0,2,1,5.0,23.0
3599,0,11,,3,1,6.0,61.0
3600,0,88,,1,0,16.0,55.0
3601,1,85,4.0,1,0,18.0,42.0
3602,1,23,1.0,1,0,12.0,29.0
3603,0,90,5.0,1,1,14.0,63.0
3604,0,3,1.0,3,1,9.0,46.0
3605,0,54,,1,0,6.0,23.0
3606,1,52,,3,0,15.0,60.0
3607,0,99,1.0,1,0,1.0,16.0
3608,0,86,6.0,3,0,8.0,44.0
3609,0,69,7.0,1,0,4.0,20.0
3610,0,1,2.0,3,1,16.0,30.0
3611,0,20,,2,1,10.0,47.0
3612,0,27,4.0,3,0,15.0,38.0
3613,0,27,1.0,1,1,9.0,45.0
3614,0,59,5.0,2,1,18.0,56.0
3615,1,63,4.0,1,1,8.0,39.0
3616,0,42,3.0,3,0,2.0,16.0
3617,1,11,7.0,1,1,3.0,27.0
3618,0,2,5.0,2,1,19.0,51.0
3619,1,18,,1,1,1.0,21.0
3620,0,21,5.0,1,0,5.0,26.0
3621,1,13,1.0,3,0,15.0,42.0
3622,1,84,2.0,1,0,2.0,34.0
3623,0,56,7.0,2,1,15.0,33.0
3624,1,54,2.0,1,1,7.0,33.0
3625,1,24,7.0,3,1,18.0,64.0
3626,1,86,2.0,1,1,12.0,39.0
3627,0,92,1.0,3,1,14.0,56.0
3628,1,47,2.0,1,1,14.0,43.0
3629,1,17,1.0,3,0,22.0,41.0
3630,1,16,3.0,2,1,8.0,39.0
3631,1,76,4.0,3,1,16.0,55.0
3632,1,82,,1,0,9.0,27.0
3633,0,32,1.0,1,0,5.0,34.0
3634,1,35,,3,1,15.0,54.0
3635,1,51,5.0,3,0,9.0,40.0
3636,1,42,2.0,1,1,18.0,47.0
3637,0,84,7.0,2,1,11.0,59.0
3638,1,73,7.0,1,0,6.0,21.0
3639,1,49,1.0,3,0,15.0,43.0
3640,1,64,,1,0,10.0,32.0
3641,0,78,7.0,2,0,12.0,42.0
3642,1,39,,2,1,8.0,55.0
3643,1,62,,1,0,15.0,46.0
3644,0,13,2.0,3,1,17.0,49.0
3645,0,47,7.0,3,0,14.0,56.0
3646,1,0,1.0,1,0,4.0,36.0
3647,0,62,,2,0,4.0,46.0
3648,1,82,2.0,1,0,5.0,63.0
3649,1,66,3.0,1,1,12.0,40.0
3650,1,85,4.0,1,1,2.0,18.0
3651,0,91,7.0,1,0,2.0,18.0
3652,0,20,1.0,3,1,17.0,62.0
3653,0,7,,1,1,8.0,26.0
3654,2,78,7.0,1,0,11.0,40.0
3655,0,82,,1,1,19.0,43.0
3656,1,14,3.0,1,1,3.0,41.0
3657,0,95,,3,0,8.0,56.0
3658,0,15,9.0,1,1,9.0,55.0
3659,1,76,2.0,3,0,10.0,41.0
3660,0,99,2.0,1,0,7.0,36.0
3661,0,34,7.0,1,1,7.0,52.0
3662,0,79,5.0,1,0,15.0,40.0
3663,0,62,,2,0,1.0,19.0
3664,1,5,7.0,1,1,7.0,27.0
3665,1,19,1.0,1,0,6.0,28.0
3666,0,56,1.0,3,0,10.0,60.0
3667,1,3,5.0,1,1,8.0,34.0
3668,1,79,3.0,1,1,6.0,62.0
3669,0,11,7.0,2,0,18.0,40.0
3670,0,62,2.0,2,1,17.0,40.0
3671,1,98,,2,0,7.0,25.0
3672,0,32,4.0,1,1,13.0,30.0
3673,0,72,7.0,1,1,11.0,38.0
3674,0,59,3.0,1,0,3.0,19.0
3675,0,88,3.0,2,1,1.0,18.0
3676,0,27,1.0,2,0,11.0,52.0
3677,0,3,2.0,1,1,20.0,31.0
3678,1,52,7.0,1,0,19.0,48.0
3679,1,72,,3,0,6.0,25.0
3680,0,17,5.0,3,0,3.0,34.0
3681,1,90,3.0,1,1,20.0,55.0
3682,0,94,2.0,1,1,11.0,39.0
3683,1,67,,1,1,11.0,60.0
3684,0,13,1.0,3,1,4.0,43.0
3685,0,86,2.0,2,1,16.0,28.0
3686,1,20,2.0,3,1,15.0,41.0
3687,0,84,7.0,1,1,14.0,46.0
3688,0,87,4.0,2,1,5.0,23.0
3689,1,26,1.0,1,1,7.0,50.0
3690,1,86,7.0,1,0,17.0,60.0
3691,0,73,5.0,2,0,11.0,44.0
3692,1,47,,3,1,6.0,56.0
3693,1,58,7.0,2,1,21.0,32.0
3694,0,91,1.0,1,1,10.0,33.0
3695,0,33,9.0,2,1,3.0,39.0
3696,0,27,2.0,3,0,15.0,55.0
3697,0,47,,1,1,8.0,39.0
3698,1,49,7.0,1,0,4.0,22.0
3699,1,40,7.0,1,0,5.0,27.0
3700,0,64,9.0,1,0,19.0,46.0
3701,1,93,,2,0,9.0,43.0
3702,0,74,1.0,1,0,10.0,24.0
3703,0,37,3.0,2,0,9.0,44.0
3704,0,54,1.0,3,1,6.0,42.0
3705,0,26,7.0,1,1,15.0,46.0
3706,0,20,6.0,2,1,10.0,51.0
3707,0,10,5.0,1,1,4.0,24.0
3708,1,72,2.0,1,0,19.0,54.0
3709,1,31,1.0,1,0,8.0,62.0
3710,1,12,,1,0,13.0,43.0
3711,1,61,7.0,2,1,9.0,56.0
3712,1,22,2.0,1,0,19.0,60.0
3713,1,72,8.0,3,1,8.0,24.0
3714,0,83,7.0,1,0,6.0,55.0
3715,1,19,6.0,3,1,10.0,43.0
3716,1,81,5.0,2,0,1.0,19.0
3717,0,88,2.0,1,1,18.0,59.0
3718,2,22,4.0,1,1,11.0,40.0
3719,1,26,5.0,1,0,6.0,61.0
3720,1,23,,1,0,15.0,45.0
3721,1,84,2.0,1,1,7.0,23.0
3722,1,69,5.0,1,0,7.0,42.0
3723,1,31,2.0,3,0,7.0,24.0
3724,0,24,4.0,2,0,9.0,41.0
3725,0,37,,1,1,5.0,47.0
3726,1,36,3.0,1,0,19.0,41.0
3727,2,65,4.0,1,0,11.0,40.0
3728,1,27,3.0,2,1,21.0,31.0
3729,0,6,2.0,1,0,19.0,57.0
3730,1,85,7.0,2,0,6.0,57.0
3731,1,91,,1,0,8.0,26.0
3732,1,47,7.0,1,0,2.0,25.0
3733,0,70,,1,0,11.0,40.0
3734,1,46,7.0,1,0,21.0,40.0
3735,0,91,9.0,1,0,15.0,56.0
3736,0,64,6.0,1,1,10.0,25.0
3737,1,86,7.0,2,0,8.0,36.0
3738,1,19,2.0,3,1,19.0,58.0
3739,1,59,4.0,3,0,5.0,26.0
3740,1,82,1.0,1,0,8.0,38.0
3741,1,19,,2,1,16.0,47.0
3742,1,79,3.0,3,1,16.0,56.0
3743,1,85,3.0,1,0,22.0,31.0
3744,0,57,2.0,1,1,9.0,36.0
3745,1,90,1.0,1,1,20.0,40.0
3746,0,64,,2,1,16.0,56.0
3747,1,8,7.0,1,1,10.0,27.0
3748,0,82,,2,1,18.0,61.0
3749,1,3,4.0,2,0,1.0,16.0
3750,0,78,7.0,2,1,6.0,45.0
3751,1,44,,2,1,13.0,39.0
3752,1,67,6.0,2,1,16.0,56.0
3753,1,16,7.0,1,0,3.0,20.0
3754,1,74,8.0,1,0,19.0,56.0
3755,0,38,2.0,3,1,7.0,23.0
3756,0,22,,2,0,10.0,40.0
3757,1,75,,2,0,2.0,18.0
3758,1,71,8.0,1,1,12.0,58.0
3759,1,68,3.0,1,1,4.0,22.0
3760,1,73,2.0,1,0,18.0,41.0
3761,1,87,8.0,1,1,13.0,44.0
3762,1,48,3.0,1,0,14.0,50.0
3763,0,37,,2,1,20.0,36.0
